1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 
0.29917 0.357991 0.379782 0.380524 0.419083 0.42917 0.46441 0.471354 0.477904 0.494629 0.494891 0.507729 0.517511 0.528646 0.528821 0.532795 0.533712 0.537511 0.542052 0.54345 0.545066 0.555022 0.56 0.572926 0.574061 0.581004 0.581834 0.583188 0.58441 0.584716 0.587205 0.589039 0.591092 0.591965 0.593581 0.595939 0.597031 0.600917 0.602402 0.607686 0.608515 0.610742 0.613668 0.614803 0.615546 0.615546 0.61821 0.618646 0.619083 0.622358 0.622358 0.622576 0.622576 0.623188 0.624672 0.626812 0.636812 0.637031 0.644629 0.645109 0.645109 0.647817 0.64869 0.65 0.650349 0.650349 0.653362 0.653362 0.657205 0.65786 0.661135 0.661135 0.66131 0.662402 0.662969 0.665721 0.667249 0.668865 0.681834 0.686332 0.689039 0.691528 0.692183 0.693974 0.693974 0.697948 0.701441 0.70262 0.710655 0.712533 0.712533 0.714192 0.714672 0.717598 0.720568 0.720568 0.720568 0.720568 0.722926 0.726332 0.726812 0.727729 0.729039 0.729913 0.732751 0.733319 0.734498 0.734498 0.734585 0.740611 0.741397 0.745633 0.748821 0.74917 0.749607 
0.292795 0.496245 0.540175 0.555109 0.561354 0.564541 0.566987 0.567642 0.579039 0.582227 0.585546 0.587249 0.592314 0.594279 0.596638 0.5969 0.598384 0.600044 0.600873 0.604061 0.605284 0.605284 0.605852 0.606594 0.606681 0.607162 0.607336 0.607729 0.608253 0.608821 0.610175 0.610437 0.611135 0.611354 0.614105 0.616376 0.61786 0.618166 0.618996 0.619782 0.620611 0.6231 0.623188 0.624367 0.625983 0.626201 0.627948 0.628952 0.630131 0.630611 0.630873 0.631659 0.631921 0.63214 0.63262 0.6331 0.633493 0.633493 0.633493 0.633493 0.635808 0.636987 0.641834 0.641921 0.641921 0.643712 0.645066 0.647162 0.649651 0.651878 0.654629 0.656725 0.657598 0.658603 0.660873 0.666943 0.667293 0.668122 0.669607 0.671659 0.67476 0.682969 0.683319 0.685677 0.694105 0.694672 0.696856 0.70262 0.704367 0.705022 0.707817 0.709738 0.709869 0.711397 0.712445 0.713624 0.713668 0.714148 0.71869 0.71869 0.718821 0.719389 0.72 0.720306 0.720699 0.725721 0.725721 0.72655 0.726943 0.727031 0.728297 0.733406 0.734629 0.735546 0.739738 
0.315153 0.495109 0.496245 0.507249 0.507817 0.518472 0.520393 0.528079 0.538079 0.541834 0.544541 0.545808 0.546812 0.550087 0.554585 0.556638 0.557642 0.560873 0.563712 0.563974 0.563974 0.567642 0.56821 0.568952 0.576507 0.577205 0.579563 0.596943 0.602445 0.604498 0.604978 0.607904 0.608472 0.610437 0.610611 0.610611 0.613668 0.616463 0.61821 0.618646 0.619913 0.622009 0.622576 0.622795 0.624454 0.62655 0.627555 0.631747 0.635153 0.639039 0.63917 0.641354 0.642576 0.643493 0.644847 0.646769 0.647904 0.648515 0.650786 0.652576 0.653188 0.654105 0.65441 0.655808 0.65607 0.65607 0.656376 0.658035 0.659127 0.659214 0.660437 0.660961 0.661048 0.662751 0.662882 0.664585 0.664716 0.665284 0.666419 0.666987 0.66786 0.672183 0.677642 0.678734 0.679651 0.679782 0.681092 0.681572 0.682795 0.683057 0.684367 0.685415 0.688996 0.690306 0.696288 0.696769 0.697511 0.700175 0.70655 0.706725 0.706987 0.707991 0.708384 0.708865 0.710917 0.711223 0.712314 0.713712 0.715371 0.719913 0.723275 0.723493 0.723624 0.724148 0.725415 
0.27179 0.454978 0.491135 0.502576 0.517991 0.543188 0.543188 0.543406 0.546638 0.548908 0.557817 0.563319 0.56559 0.56559 0.566638 0.566638 0.568297 0.569913 0.572009 0.57262 0.57262 0.574236 0.577686 0.579127 0.579127 0.579127 0.579127 0.591747 0.594498 0.597467 0.597467 0.601441 0.603057 0.603406 0.603406 0.606419 0.607336 0.607817 0.60917 0.612489 0.613537 0.614236 0.625939 0.627991 0.634541 0.645983 0.64607 0.646245 0.647249 0.648952 0.651266 0.652489 0.66131 0.664672 0.665153 0.665677 0.668515 0.668908 0.673188 0.673974 0.674585 0.678908 0.681048 0.68131 0.684017 0.687642 0.689782 0.690742 0.69345 0.69345 0.695153 0.69524 0.696856 0.701223 0.701223 0.701223 0.702445 0.703799 0.705197 0.705197 0.705197 0.707336 0.707904 0.712664 0.715415 0.717293 0.718515 0.720961 0.721048 0.723493 0.723712 0.724891 0.728646 0.728865 0.733057 0.735764 0.736376 0.736376 0.737205 0.737293 0.73786 0.740611 0.741703 0.742358 0.742969 0.743624 0.74441 0.745109 0.749476 0.749869 0.751397 0.75214 0.7531 0.754017 0.755153 
0.385066 0.387773 0.50655 0.517773 0.530131 0.530742 0.540131 0.545808 0.54655 0.551572 0.551921 0.555328 0.557118 0.566288 0.576419 0.577249 0.582533 0.585633 0.587336 0.591179 0.591485 0.594629 0.597686 0.6 0.602707 0.603581 0.606288 0.606681 0.608821 0.611965 0.61262 0.612751 0.622183 0.624978 0.6269 0.627729 0.628428 0.628428 0.631266 0.631441 0.631485 0.631878 0.635066 0.63607 0.636201 0.636943 0.63952 0.639913 0.641092 0.644629 0.645459 0.646419 0.646769 0.648079 0.649258 0.649825 0.650873 0.652926 0.653144 0.653362 0.654148 0.654236 0.655197 0.656856 0.658035 0.65821 0.65917 0.660524 0.662314 0.663275 0.66441 0.667249 0.668341 0.669694 0.67048 0.671266 0.671878 0.671921 0.672227 0.672489 0.673319 0.674323 0.674803 0.675633 0.678253 0.678253 0.678777 0.68131 0.681703 0.682882 0.683537 0.685939 0.686681 0.686681 0.687598 0.68917 0.689563 0.689607 0.690961 0.693406 0.694672 0.694847 0.695022 0.695022 0.695022 0.695939 0.695983 0.698253 0.698865 0.698996 0.698996 0.698996 0.701921 0.704061 0.709651 
0.156419 0.365371 0.475284 0.4969 0.544279 0.552009 0.558341 0.565895 0.569476 0.580917 0.588472 0.590218 0.595415 0.597074 0.602358 0.603231 0.615459 0.619432 0.619825 0.620262 0.621092 0.622533 0.633974 0.634279 0.63655 0.644629 0.645415 0.646288 0.646769 0.650218 0.658035 0.658297 0.661921 0.662838 0.667205 0.669301 0.669782 0.673886 0.675546 0.676157 0.677991 0.678865 0.67952 0.681004 0.681659 0.682838 0.684541 0.687773 0.689476 0.690306 0.69524 0.698515 0.700524 0.70083 0.70214 0.702926 0.70393 0.705109 0.708035 0.709782 0.711572 0.712096 0.712533 0.713144 0.716987 0.717467 0.720917 0.721834 0.722271 0.723275 0.723319 0.725197 0.725197 0.725633 0.726376 0.72786 0.731878 0.73214 0.732445 0.732576 0.734672 0.738122 0.740393 0.744847 0.747598 0.747686 0.747817 0.751834 0.753974 0.754716 0.756201 0.757817 0.758646 0.758908 0.762271 0.765328 0.7669 0.772314 0.774629 0.775459 0.77607 0.776114 0.776638 0.776856 0.777686 0.778952 0.780742 0.782926 0.785983 0.78821 0.790742 0.793493 0.795197 0.803493 0.806812 
0.340873 0.425939 0.456463 0.485546 0.488908 0.497205 0.49738 0.511965 0.512358 0.514541 0.528952 0.531004 0.54083 0.541223 0.547424 0.547729 0.548515 0.550175 0.550175 0.55214 0.552533 0.552926 0.556026 0.556419 0.556419 0.556681 0.557031 0.559301 0.562445 0.565459 0.566769 0.570044 0.574105 0.580611 0.583362 0.585546 0.586201 0.587642 0.590306 0.592402 0.592533 0.592926 0.594585 0.595153 0.599956 0.600349 0.602052 0.603057 0.607598 0.614498 0.617074 0.617904 0.622096 0.624061 0.628253 0.633406 0.636594 0.638777 0.639389 0.6431 0.64345 0.644192 0.649258 0.649258 0.657118 0.662489 0.664585 0.665502 0.666856 0.668559 0.669301 0.67476 0.676157 0.67952 0.68 0.680306 0.682096 0.685983 0.687162 0.687511 0.688166 0.688996 0.691572 0.696157 0.696157 0.696376 0.696769 0.697948 0.698603 0.703493 0.707031 0.710262 0.710786 0.714061 0.714541 0.714803 0.715939 0.715983 0.716725 0.716769 0.7169 0.717467 0.717991 0.71821 0.719432 0.722882 0.722882 0.725502 0.726114 0.726419 0.726638 0.727686 0.728122 0.728515 0.728559 
0.381878 0.391266 0.402969 0.406594 0.406594 0.406594 0.410961 0.415022 0.415328 0.420218 0.421266 0.42345 0.434236 0.435983 0.438646 0.439127 0.452751 0.454716 0.455459 0.456026 0.456026 0.471572 0.481354 0.481616 0.486943 0.490349 0.495066 0.49869 0.504367 0.506769 0.507293 0.513843 0.515197 0.518559 0.520742 0.52179 0.526812 0.528472 0.534498 0.534585 0.535197 0.535721 0.539563 0.55441 0.588559 0.58917 0.610437 0.614236 0.617904 0.62131 0.6231 0.628821 0.634323 0.648603 0.648603 0.65131 0.652969 0.655371 0.656201 0.658079 0.662838 0.662969 0.663013 0.663013 0.663013 0.66393 0.664978 0.670044 0.670044 0.670044 0.671485 0.671528 0.671747 0.67262 0.672969 0.673275 0.676812 0.681572 0.682271 0.683886 0.683886 0.685939 0.687074 0.687773 0.691266 0.692664 0.692664 0.692664 0.692664 0.69345 0.693755 0.694192 0.695415 0.697467 0.697642 0.703013 0.704716 0.706026 0.706769 0.706943 0.709607 0.710349 0.718253 0.722445 0.723188 0.728646 0.728646 0.730917 0.73214 0.732751 0.732838 0.733231 0.733799 0.737817 0.737948 
0.368646 0.368646 0.371703 0.371703 0.400699 0.408253 0.423406 0.423406 0.425633 0.42738 0.430131 0.43048 0.436856 0.439301 0.450699 0.45738 0.46083 0.473624 0.480262 0.480262 0.507642 0.507642 0.518122 0.523144 0.534541 0.536594 0.536594 0.536594 0.536594 0.560306 0.563057 0.566201 0.566987 0.57262 0.573537 0.580349 0.580349 0.580349 0.582096 0.582183 0.59083 0.591572 0.591572 0.591572 0.591659 0.600087 0.603624 0.612314 0.61476 0.61476 0.619825 0.622576 0.625852 0.629083 0.638777 0.642533 0.643275 0.647773 0.651572 0.651965 0.656201 0.662795 0.667642 0.668908 0.670873 0.67441 0.675677 0.675721 0.6869 0.6869 0.686987 0.688079 0.688603 0.688646 0.691004 0.695284 0.696376 0.698777 0.699039 0.700437 0.706769 0.707118 0.709694 0.712052 0.713319 0.72131 0.72131 0.721834 0.725415 0.725721 0.728472 0.729694 0.729738 0.733144 0.733275 0.734672 0.735459 0.736856 0.737249 0.73786 0.739738 0.740349 0.740655 0.747162 0.748865 0.748865 0.748996 0.749083 0.752009 0.75214 0.753057 0.753668 0.754367 0.755066 0.756114 
0.292445 0.297293 0.429039 0.429039 0.453799 0.453799 0.46083 0.46083 0.460961 0.464367 0.473581 0.476157 0.48 0.492707 0.495459 0.498777 0.505721 0.505721 0.507205 0.516026 0.522183 0.53952 0.541266 0.547118 0.547118 0.561965 0.56738 0.568996 0.568996 0.568996 0.568996 0.577686 0.587729 0.592926 0.611397 0.614017 0.617991 0.618646 0.623188 0.63048 0.636594 0.638428 0.640611 0.641965 0.643537 0.644498 0.644803 0.644803 0.644803 0.645109 0.653406 0.654061 0.654803 0.654978 0.655153 0.655153 0.655153 0.662576 0.662576 0.663974 0.66738 0.670786 0.672707 0.677424 0.677773 0.68441 0.685371 0.685808 0.687162 0.692751 0.694629 0.704891 0.707074 0.709869 0.716157 0.717467 0.722751 0.725895 0.726681 0.728559 0.728559 0.733188 0.738253 0.738341 0.738996 0.741354 0.741354 0.741747 0.743755 0.749432 0.749913 0.750655 0.756332 0.757031 0.759956 0.760917 0.763231 0.763624 0.764541 0.764541 0.766419 0.766594 0.766943 0.769127 0.769869 0.770262 0.771703 0.77262 0.773319 0.774891 0.775502 0.77559 0.777904 0.777904 0.780655 
