        
euclidean run1 run2 run3 run4 run5 average min max
0.708269655289523 0.688911529971133 0.69757174392936 0.661572423161827 0.659746985905926 0.68937850229241 0.679436237052131 0.659746985905926 0.69757174392936
0.7087366276108 0.694430293768042 0.687977585328579 0.661699779249448 0.662845984038037 0.694727457972491 0.680336220071319 0.661699779249448 0.694727457972491
0.710774325012736 0.687935133299372 0.682713533706911 0.658940397350993 0.665308201732043 0.692562404482934 0.677491934114451 0.658940397350993 0.692562404482934
0.710052640516217 0.686109696043471 0.682373917473255 0.65588385124809 0.669510952623535 0.691076583460689 0.676991000169808 0.65588385124809 0.691076583460689
0.709118695873663 0.678892851078282 0.679699439633214 0.652402784853116 0.667855323484463 0.682076753268806 0.672185430463576 0.652402784853116 0.682076753268806
0.709288503990491 0.67524197656648 0.678935303107489 0.65545933095602 0.661827135337069 0.6777890983189 0.669850568857191 0.65545933095602 0.678935303107489
0.709628120224147 0.676557989471897 0.678892851078282 0.646374596705723 0.663737476651384 0.667303447104772 0.666573272202411 0.646374596705723 0.678892851078282
0.708779079640007 0.667982679572084 0.681439972830701 0.643530310748854 0.660129054168789 0.666454406520632 0.663907284768212 0.643530310748854 0.681439972830701
0.709076243844456 0.656860247919851 0.682671081677704 0.63707760230939 0.66152997113262 0.663695024622177 0.660366785532348 0.63707760230939 0.682671081677704
0.709288503990491 0.651850908473425 0.685048395313296 0.636058753608423 0.663355408388521 0.663185600271693 0.659899813211071 0.636058753608423 0.685048395313296
0.710646968925115 0.655331974868399 0.672652402784853 0.631813550687723 0.667770419426049 0.659152657497028 0.65734420105281 0.631813550687723 0.672652402784853
0.709797928340975 0.651426388181355 0.67609101715062 0.636865342163355 0.665265749702836 0.65036508745118 0.656002716929869 0.636865342163355 0.67609101715062
0.710052640516217 0.648751910341314 0.675708948887757 0.635294617082697 0.663312956359314 0.649431142808626 0.654499915095942 0.635294617082697 0.675708948887757
0.710137544574631 0.641365257259297 0.667982679572084 0.634488028527764 0.654907454576329 0.644464255391408 0.648641535065376 0.634488028527764 0.667982679572084
0.712514858210222 0.641535065376125 0.657327220241128 0.633936152148073 0.651383936152148 0.638945491594498 0.644625573102394 0.633936152148073 0.657327220241128
0.711920529801324 0.637969094922737 0.655416878926813 0.637587026659874 0.651468840210562 0.637247410426218 0.643937850229241 0.637247410426218 0.655416878926813
0.708099847172695 0.641492613346918 0.658600781117337 0.638903039565291 0.645610460179997 0.631389030395653 0.643199184921039 0.631389030395653 0.658600781117337
0.708184751231109 0.641152997113262 0.664161996943454 0.642638818135507 0.646332144676516 0.627398539650195 0.644336899303787 0.627398539650195 0.664161996943454
0.710052640516217 0.645780268296825 0.667303447104772 0.640643572762778 0.652360332823909 0.636313465783664 0.64848021735439 0.636313465783664 0.667303447104772
0.709373408048905 0.642214297843437 0.667006282900323 0.648412294107658 0.652869757174393 0.638096451010358 0.649719816607234 0.638096451010358 0.667006282900323
0.709373408048905 0.64047376464595 0.66887417218543 0.642851078281542 0.655756495160469 0.650747155714043 0.651740533197487 0.64047376464595 0.66887417218543
0.710477160808287 0.639157751740533 0.668407199864154 0.642723722193921 0.653209373408049 0.64641704873493 0.649983019188317 0.639157751740533 0.668407199864154
0.710604516895908 0.64047376464595 0.66492613346918 0.647690609611139 0.656860247919851 0.642002037697402 0.650390558668704 0.64047376464595 0.66492613346918
0.710816777041943 0.638436067244014 0.663864832739005 0.641704873492953 0.652615044999151 0.638266259127186 0.646977415520462 0.638266259127186 0.663864832739005
0.71085922907115 0.640983188996434 0.661572423161827 0.642299201901851 0.651850908473425 0.630964510103583 0.645534046527424 0.630964510103583 0.661572423161827
0.710222448633045 0.636313465783664 0.662888436067244 0.64089828493802 0.643105790456784 0.633936152148073 0.643428425878757 0.633936152148073 0.662888436067244
0.711920529801324 0.631134318220411 0.664459161147903 0.639285107828154 0.640516216675157 0.632365427067414 0.641552046187808 0.631134318220411 0.664459161147903
0.713194090677534 0.618441161487519 0.665308201732043 0.636950246221769 0.641535065376125 0.631304126337239 0.638707760230939 0.618441161487519 0.665308201732043
0.71353370691119 0.617761929020207 0.661190354898964 0.628969264730854 0.647181185260656 0.624681609780948 0.635956868738326 0.617761929020207 0.661190354898964
0.713363898794362 0.606724401426388 0.654865002547122 0.624724061810155 0.642808626252335 0.619969434538971 0.629818305314994 0.606724401426388 0.654865002547122
0.712345050093394 0.596026490066225 0.648030225844795 0.620393954831041 0.623365596875531 0.620818475123111 0.621726948548141 0.596026490066225 0.648030225844795
0.711029037187978 0.594243504839531 0.641959585668195 0.615427067413823 0.611776192902021 0.624639157751741 0.617609101715062 0.594243504839531 0.641959585668195
0.710392256749873 0.566861946001019 0.635634233316353 0.59963491254882 0.592248259466802 0.626676855153676 0.604211241297334 0.566861946001019 0.635634233316353
0.710944133129564 0.547673628799457 0.632025810833758 0.57857870606215 0.604983868228901 0.627143827474953 0.598081168279844 0.547673628799457 0.632025810833758
0.70916114790287 0.535787060621498 0.626040074715571 0.571064696892512 0.589106809305485 0.622728816437426 0.588945491594498 0.535787060621498 0.626040074715571
0.709458312107319 0.543895398200034 0.626846663270504 0.558626252334862 0.581507896077433 0.614408218712854 0.585056885719137 0.543895398200034 0.626846663270504
0.70746306673459 0.557013075224996 0.625403294277466 0.5515792154865 0.5764561046018 0.611012056376295 0.584292749193411 0.5515792154865 0.625403294277466
0.705680081507896 0.54932925793853 0.626209882832399 0.54720665647818 0.570300560366786 0.609780947529292 0.580565461029037 0.54720665647818 0.626209882832399
0.702071659025301 0.551621667515707 0.629436237052131 0.547164204448973 0.56783834267278 0.609229071149601 0.581057904567838 0.547164204448973 0.629436237052131
0.702241467142129 0.555909322465614 0.62548819833588 0.55794701986755 0.5661402615045 0.599167940227543 0.580930548480217 0.555909322465614 0.62548819833588
0.701986754966887 0.548267957208355 0.625275938189845 0.559390388860588 0.5661402615045 0.598488707760231 0.579512650704704 0.548267957208355 0.625275938189845
0.701222618441161 0.537187977585328 0.628926812701647 0.559050772626932 0.573144846323654 0.591271862795042 0.577916454406521 0.537187977585328 0.628926812701647
0.701562234674817 0.542069960944133 0.627950416029886 0.560451689590762 0.572423161827135 0.593606724401426 0.579300390558669 0.542069960944133 0.627950416029886
0.702496179317371 0.545338767193072 0.628502292409577 0.564102564102564 0.573102394294447 0.593734080489047 0.580956019697742 0.545338767193072 0.628502292409577
0.702029206996095 0.537060621497708 0.629393785022924 0.569621327899474 0.578748514178978 0.58549838682289 0.580064527084395 0.537060621497708 0.629393785022924
0.702750891492613 0.539395483104092 0.630370181694685 0.568093054848022 0.575776872134488 0.584352182034301 0.579597554763118 0.539395483104092 0.630370181694685
0.702241467142129 0.544404822550518 0.63015792154865 0.580998471726949 0.574248599083036 0.578281541857701 0.581618271353371 0.544404822550518 0.63015792154865
0.700798098149092 0.547588724741043 0.628077772117507 0.57772966547801 0.575352351842418 0.582611648836814 0.582272032603158 0.547588724741043 0.628077772117507
0.699906605535745 0.551536763457293 0.627356087620988 0.566946850059433 0.576583460689421 0.577814569536424 0.580047546272712 0.551536763457293 0.627356087620988
0.699864153506538 0.557140431312617 0.624639157751741 0.559560196977415 0.571446765155374 0.57942774664629 0.578442859568687 0.557140431312617 0.624639157751741
0.699864153506538 0.562786551197147 0.621794871794872 0.564187468160978 0.567031754117847 0.577347597215147 0.578629648497198 0.562786551197147 0.621794871794872
0.699184921039226 0.564527084394634 0.618695873662761 0.560366785532348 0.565503481066395 0.575267447784004 0.576872134488029 0.560366785532348 0.618695873662761
0.69884530480557 0.562064866700628 0.620606214977076 0.564611988453048 0.564527084394634 0.581974868398709 0.578757004584819 0.562064866700628 0.620606214977076
0.697486839870946 0.55879606045169 0.615766683647478 0.558201732042792 0.563041263372389 0.575776872134488 0.574316522329767 0.558201732042792 0.615766683647478
0.696765155374427 0.555951774494821 0.607785702156563 0.55327729665478 0.566904398030226 0.575352351842418 0.571854304635761 0.55327729665478 0.607785702156563
0.697401935812532 0.556461198845305 0.600016980811683 0.54763117677025 0.568857191373748 0.574503311258278 0.569493971811853 0.54763117677025 0.600016980811683
0.696637799286806 0.548947189675666 0.598913228052301 0.550645270843946 0.564357276277806 0.574842927491934 0.567541178468331 0.548947189675666 0.598913228052301
0.698505688571913 0.54932925793853 0.596111394124639 0.555442350144337 0.563253523518424 0.568814739344541 0.566590253014094 0.54932925793853 0.596111394124639
0.698081168279844 0.548310409237562 0.596408558329088 0.554296145355748 0.560748853795211 0.569876040074716 0.565928001358465 0.548310409237562 0.596408558329088
0.698675496688742 0.550560366785532 0.596408558329088 0.54903209373408 0.566522329767363 0.567456274409917 0.565995924605196 0.54903209373408 0.596408558329088
0.698590592630328 0.548437765325183 0.58549838682289 0.54763117677025 0.565036508745118 0.568517575140092 0.563024282560706 0.54763117677025 0.58549838682289
0.6984207845135 0.549626422142979 0.577687213448803 0.544999150959416 0.563211071489217 0.560324333503141 0.559169638308711 0.544999150959416 0.577687213448803
0.697232127695704 0.545678383426728 0.569493971811853 0.544574630667346 0.557140431312617 0.558074375955171 0.554992358634743 0.544574630667346 0.569493971811853
0.698081168279844 0.540669043980302 0.568432671081678 0.548098149091527 0.552385804041433 0.55837154015962 0.553591441670912 0.540669043980302 0.568432671081678
0.696552895228392 0.543640686024792 0.556503650874512 0.552258447953812 0.556333842757684 0.556461198845305 0.553039565291221 0.543640686024792 0.556503650874512
0.69629818305315 0.541772796739684 0.550093394464255 0.55370181694685 0.556843267108168 0.555951774494821 0.551672609950756 0.541772796739684 0.556843267108168
0.696595347257599 0.540286975717439 0.541942604856512 0.55327729665478 0.554168789268127 0.556461198845305 0.549227373068433 0.540286975717439 0.556461198845305
0.696637799286806 0.537315333672949 0.544744438784174 0.553829173034471 0.550178298522669 0.552470708099847 0.547707590422822 0.537315333672949 0.553829173034471
0.696340635082357 0.541348276447614 0.543513329937171 0.556588554932926 0.552088639836984 0.554678213618611 0.549643402954661 0.541348276447614 0.556588554932926
0.696213278994736 0.544447274579725 0.540159619629818 0.553319748683987 0.553998981151299 0.556291390728477 0.549643402954661 0.540159619629818 0.556291390728477
0.695958566819494 0.547673628799457 0.536508745118017 0.548777381558838 0.549371709967737 0.547800984887078 0.546026490066225 0.536508745118017 0.549371709967737
0.695703854644252 0.551069791136016 0.533876719307183 0.552895228391917 0.551791475632535 0.539692647308541 0.545865172355239 0.533876719307183 0.552895228391917
0.695788758702666 0.55412633723892 0.534004075394804 0.549499066055357 0.545381219222279 0.540202071659025 0.544642553914077 0.534004075394804 0.55412633723892
0.693241636950246 0.553149940567159 0.528485311597894 0.54763117677025 0.546272711835626 0.534513499745288 0.542010528103243 0.528485311597894 0.553149940567159
0.69502462217694 0.556885719137375 0.531711665817626 0.552937680421124 0.540923756155544 0.535659704533877 0.543623705213109 0.531711665817626 0.556885719137375
0.693411445067074 0.554508405501783 0.526957038546443 0.549753778230599 0.542069960944133 0.537867210052641 0.54223127865512 0.526957038546443 0.554508405501783
0.688147393445407 0.55370181694685 0.516428935303108 0.543470877907964 0.537612497877398 0.531202241467142 0.536483273900492 0.516428935303108 0.55370181694685
0.687043640686025 0.550433010697911 0.50479707930039 0.542621837323824 0.534895568008151 0.527211750721684 0.531991849210392 0.50479707930039 0.550433010697911
0.68725590083206 0.550093394464255 0.503014094073697 0.540456783834267 0.537654949906606 0.530268296824588 0.532297503820683 0.503014094073697 0.550093394464255
0.688147393445407 0.549074545763288 0.496306673458991 0.533282390898285 0.536763457293259 0.525853285787061 0.528256070640177 0.496306673458991 0.549074545763288
0.683732382407879 0.547036848361352 0.491679402275429 0.538376634403124 0.532942774664629 0.523348616063848 0.526676855153676 0.491679402275429 0.547036848361352
0.683392766174223 0.54338597384955 0.486457802682968 0.535574800475463 0.53434369162846 0.516344031244693 0.523221259976227 0.486457802682968 0.54338597384955
0.682373917473255 0.534938020037358 0.491000169808117 0.537782305994227 0.533239938869078 0.516344031244693 0.522660893190695 0.491000169808117 0.537782305994227
0.682840889794532 0.533027678723043 0.488962472406181 0.534258787570046 0.534895568008151 0.512395992528443 0.520708099847173 0.488962472406181 0.534895568008151
0.681100356597045 0.529079640006792 0.487179487179487 0.526914586517236 0.5351927322126 0.512947868908134 0.51826286296485 0.487179487179487 0.5351927322126
0.680251316012905 0.52445236882323 0.485269145865172 0.516174223127866 0.532815418577008 0.512395992528443 0.514221429784344 0.485269145865172 0.532815418577008
0.681270164713873 0.524070300560367 0.468458142299202 0.516683647478349 0.531839021905247 0.510485651214128 0.510307352691459 0.468458142299202 0.531839021905247
0.682628629648497 0.525471217524198 0.462557310239429 0.514561046018 0.52840040753948 0.50734420105281 0.507666836474783 0.462557310239429 0.52840040753948
0.681355068772287 0.530820173204279 0.465061979962642 0.51286296484972 0.527593818984547 0.509381898454746 0.509144167091187 0.465061979962642 0.530820173204279
0.680845644421803 0.532475802343352 0.473382577687213 0.508702665987434 0.523221259976227 0.50691968076074 0.508940397350993 0.473382577687213 0.532475802343352
0.676260825267448 0.535022924095772 0.485523858040414 0.504966887417219 0.523858040414332 0.506622516556291 0.511198845304806 0.485523858040414 0.535022924095772
0.67524197656648 0.535914416709119 0.487773815588385 0.498386822890134 0.519655289522839 0.507980981490915 0.509942265240279 0.487773815588385 0.535914416709119
0.675963661062999 0.53391917133639 0.498471726948548 0.490490745457633 0.513117677024962 0.511929020207166 0.50958566819494 0.490490745457633 0.53391917133639
0.67099677364578 0.534004075394804 0.50509424350484 0.495627440991679 0.507131940906775 0.515282730514519 0.511428086262523 0.495627440991679 0.534004075394804
0.670359993207675 0.531202241467142 0.499066055357446 0.491934114450671 0.508363049753778 0.511716760061131 0.508456444218034 0.491934114450671 0.531202241467142
0.671760910171506 0.533537103073527 0.502929190015283 0.483655968755306 0.5042452029207 0.514773306164035 0.50782815418577 0.483655968755306 0.533537103073527
