1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 
17.7547 22.6411 27.0023 30.202 34.8465 35.7816 36.9123 42.7111 44.281 45.2562 48.5158 48.6874 54.7774 55.0578 55.4477 56.1278 60.9467 62.3156 65.4697 65.5936 66.5146 70.4295 74.4279 79.4129 80.2913 81.0307 82.7258 86.1925 89.0663 89.9477 92.86 99.4502 100.35 101.169 101.499 103.222 103.863 108.335 108.337 111.37 114.806 115.593 115.911 116.917 120.122 120.122 120.995 121.135 121.135 123.401 126.278 127.51 129.356 129.645 129.882 129.943 132.08 132.434 133.303 133.574 134.271 134.711 139.728 141.211 141.423 142.804 144.942 148.306 152.25 153.686 153.844 156.085 158.036 160.557 160.733 161.018 163.303 165.122 166.957 167.425 169.548 171.109 173.551 175.938 175.981 176.407 178.353 179.767 181.18 182.592 183.531 183.67 183.858 184.441 189.094 189.22 189.298 189.464 194.962 196.041 197.624 198.45 198.45 198.598 201.007 201.734 202.286 202.286 204.953 205.843 206.165 207.65 208.152 208.808 209.272 
13.6545 15.6329 18.3946 19.4888 22.3724 23.0468 23.5185 23.8264 24.0655 25.1264 25.4845 26.2881 26.3016 26.3172 26.3355 26.3425 26.8588 26.8641 27.557 30.5218 30.8619 30.9294 33.0549 33.3712 33.5792 35.521 35.932 37.3448 37.5731 38.6487 39.3284 39.4288 39.4567 39.4567 40.3949 40.3949 41.8277 42.2387 43.0295 43.1841 44.8131 45.2157 45.5061 46.0396 46.1489 46.801 49.0005 49.7096 49.7096 50.0089 50.2011 50.6096 50.6096 52.223 52.3167 52.5389 52.6248 53.1728 53.2899 55.1116 57.2821 57.8199 58.0836 58.348 58.9187 59.1848 59.5852 59.5852 60.0364 60.0902 61.2885 63.0686 63.0686 64.1834 65.1477 65.6969 66.059 66.1467 66.7121 67.0234 67.8252 68.5025 68.7058 69.2238 70.1256 70.4082 71.4296 71.4296 71.4296 71.5695 71.5695 71.5695 71.7005 72.2012 72.8284 72.8284 74.1372 74.1761 74.8093 76.6029 76.6029 76.6029 76.6029 76.6682 77.1209 78.268 78.268 78.2959 82.7045 82.7127 82.932 82.9447 83.4829 83.7023 84.4214 
74.1405 108.685 172.63 182.959 272.721 285.497 316.373 354.468 355.16 362.744 365.601 367.93 392.981 397.022 403.851 404.347 406.069 415.758 437.486 445.569 454.696 456.873 457.811 461.985 474.019 487.143 489.64 494.107 497.875 505.465 509.081 512.386 514.819 520.97 531.777 533.348 533.849 535.146 543.088 548.813 554.607 560.118 569.642 578.482 579.868 585.055 586.68 592.141 593.66 596.354 597.671 613.268 620.504 624.849 625.596 625.961 629.483 633.339 633.404 634.683 634.876 647.355 648.516 668.756 669.162 670.617 674.935 675.371 677.838 680.343 681.042 683.386 686.907 688.947 699.063 699.683 702.302 702.302 703.307 703.307 703.852 704.307 705.89 708.033 711.119 711.759 712.373 712.433 713.571 713.662 716.304 716.381 722.721 730.631 731.844 733.628 735.165 737.659 738.528 741.453 741.534 741.699 744.623 744.98 747.074 748.928 755.937 755.937 758.608 758.643 759.957 762.275 765.708 765.986 766.95 
5.96358 7.10678 7.10678 9.41421 9.88052 9.88052 10.3685 10.5301 10.9027 11.1385 11.9451 12.1483 12.2942 12.3505 12.7858 13.591 13.7818 14.2288 15.4104 16.6081 17.1333 17.4042 17.822 17.9546 18.3675 18.8652 19.1314 19.4488 20.3678 20.3678 20.6787 21.5809 21.7358 21.7358 22.2388 22.4267 23.7989 23.8454 24.2949 24.659 24.8004 26.8322 27.1894 27.2427 27.7714 28.1495 28.4043 28.7635 30.0666 30.8292 30.8933 30.8933 30.8933 30.9675 31.4069 31.4069 31.4069 31.5816 31.5816 31.9473 33.4186 34.4297 35.9527 36.4971 36.4971 36.4971 36.4971 37.2001 37.5652 37.6392 38.6398 38.8497 38.8497 42.4432 42.6324 43.1082 43.182 43.1841 43.6876 43.6882 43.7195 43.9408 44.5119 44.5134 44.6251 44.7179 45.57 45.7865 45.8305 45.8305 45.8305 45.8551 45.9623 46.0587 46.9525 47.0901 47.1215 47.5389 47.9251 48.2461 48.3703 48.4117 48.4117 48.4117 48.4117 48.4942 48.5148 48.5449 48.6178 48.823 50.5538 51.8325 52.8894 53.1389 53.9679 
23.3753 25.4026 32.443 33.7625 39.86 42.1323 42.1968 42.5716 44.8011 45.0888 47.2235 49.5286 50.2822 53.932 54.7472 56.0175 56.9774 58.4272 59.862 61.7483 62.3156 64.7187 65.6599 65.8573 71.0095 73.7847 74.1675 74.3062 74.3062 75.2254 75.2254 77.5319 78.5629 81.0724 81.3539 81.3899 81.8414 85.5763 85.9442 87.9867 88.5373 89.0727 91.4926 93.03 94.4023 95.7535 96.5439 101.264 104.312 104.587 104.597 105.525 107.3 108.425 111.368 111.44 111.478 111.855 111.918 113.453 113.842 118.907 119.972 122.244 122.561 123.298 124.466 128.405 129.355 130.444 130.552 133.035 133.167 133.317 134.122 135.978 136.441 136.806 137.591 140.658 141.483 142.28 142.423 142.654 143.637 145.958 146.913 148.587 149.15 149.861 149.861 150.576 151.123 152.589 153.816 154.67 155.039 155.306 155.306 157.258 159.818 160.085 160.418 161.712 162.329 162.436 162.562 162.907 163.084 163.759 163.8 166.079 166.19 167.735 169.318 
57.044 312.076 334.009 401.943 522.142 545.303 548.893 554.228 689.297 699.366 711.543 723.876 727.415 737.904 759.617 762.022 769.175 773.669 791.85 792.314 798.913 804.176 804.378 805.905 811.126 811.315 812.178 812.178 813.374 814.173 814.274 814.342 814.458 814.717 814.717 814.801 814.87 814.913 814.913 814.97 815.155 815.199 815.32 815.332 816.097 816.347 816.683 817.035 817.324 817.607 818.802 818.917 819.082 819.123 819.127 819.146 819.283 819.377 819.42 819.45 819.45 819.514 819.564 819.564 819.568 819.892 820.109 820.296 820.947 820.96 821.356 821.988 821.988 822.288 822.559 822.693 822.693 822.694 822.79 822.81 822.81 822.81 822.948 823.116 823.116 823.116 823.164 823.172 823.224 823.288 823.366 823.433 823.456 823.456 823.469 823.469 823.469 823.469 823.51 823.553 823.652 823.653 823.755 823.812 824.136 824.333 824.435 824.638 824.687 824.746 824.814 824.892 824.915 825.042 825.044 
10.1718 15.1895 17.4469 18.7547 23.4608 24.9743 25.6865 25.7113 27.0111 27.0663 27.0663 27.7431 27.7431 27.8277 28.6266 30.0262 31.8304 35.3637 39.4929 39.6798 39.7467 40.5571 40.851 44.0459 47.6028 50.3353 53.2972 53.3056 53.8983 56.5877 56.8085 58.9658 60.6316 61.7483 62.7952 64.1064 64.1841 65.4947 66.8304 67.8252 68.2955 70.2798 70.7995 72.8785 74.4825 75.6364 75.9345 78.8044 78.8309 80.4832 83.6815 84.175 85.1476 86.3765 87.7942 88.8217 89.0226 89.47 90.1245 93.1792 95.5225 95.6711 95.8494 96.3074 97.1556 97.5241 97.5426 99.0007 99.0007 99.0727 100.602 102.588 102.588 103.222 104.319 105.238 106.096 106.442 107.528 108.102 108.109 108.407 109.03 109.526 110.396 112.313 112.849 112.938 114.388 114.39 114.563 114.645 115.073 117.196 118.511 119.542 119.935 120.447 120.62 120.918 121.231 121.967 121.967 123.366 124.156 124.156 125.503 127.793 128.23 128.479 128.868 130.241 131.405 131.783 132.433 
5.74456 5.77937 7.00793 7.2111 7.21543 7.34847 7.34847 7.34847 7.34847 7.50823 7.50823 7.61577 7.68295 7.69399 7.74597 7.93725 7.93725 8.12404 8.13619 8.21119 8.39829 8.43274 8.43274 8.6105 8.83176 9.16515 9.74702 10.3494 10.4043 10.4229 10.4229 10.4229 10.4229 11.6619 13.351 13.4328 13.4328 13.6532 13.9203 13.9203 13.9203 14.2047 14.2047 14.2047 15.517 15.6099 16.3194 17.5285 18.1272 18.1385 19.238 19.4679 20.0931 20.1115 20.4119 22.0723 23.7993 26.2226 26.6371 26.6371 28.5536 28.5536 29.0849 29.5907 30.8501 31.2437 31.8443 32.3376 33.7767 35.0891 35.478 36.0217 37.8096 38.6552 39.9661 40.2475 41.0567 41.357 41.7979 41.957 42.4513 43.9408 45.7328 46.9491 46.9491 47.786 49.4984 49.904 50.9714 50.9714 51.1968 52.303 54.1549 55.4166 57.5023 59.2014 59.2502 60.25 60.4441 64.4488 64.7353 65.6352 67.0659 68.173 69.1677 71.4458 72.6195 74.3055 74.9691 83.4829 84.3055 87.5424 88.1136 89.7677 89.953 
29.24 29.3902 31.5947 33.0565 34.1278 37.5825 42.7111 43.4347 43.8766 45.2587 47.2235 53.5862 54.0897 54.9176 55.9904 57.3868 60.0389 62.447 63.9795 65.8578 66.8304 71.2934 73.1592 73.5745 78.0994 78.3148 78.4507 81.6873 82.043 83.2219 83.2219 84.1934 84.1934 84.7563 86.9413 88.3867 90.4685 91.4126 91.8972 93.2103 93.2707 94.0273 95.2152 96.2804 97.1733 99.3423 100.134 103.082 109.586 110.071 114.25 114.34 115.668 117.283 117.356 120.063 120.626 121.476 122.102 122.95 122.981 125.164 125.376 125.468 125.725 125.852 127.164 129.15 134.466 137.169 137.251 137.258 140.028 141.91 142.799 144.784 144.836 145.443 147.565 147.818 148.418 149.677 149.86 150.6 150.712 150.972 153.671 155.676 156.471 157.187 158.225 158.816 159.47 160.01 160.01 162.007 162.988 162.988 164.896 165.494 165.821 166.61 167.921 169.294 169.469 170.418 170.859 171.238 171.669 171.913 172.97 174.106 174.158 174.459 174.529 
0 6.57368 7.57232 7.57569 8.10499 8.54756 9.97941 10.0997 10.8405 11.0154 11.1665 12.8195 12.9426 13.9644 14.4333 14.4333 15.5326 15.5488 15.775 15.775 15.775 16.0049 16.2321 16.3251 16.5182 16.5182 16.5182 16.5283 16.5283 16.5823 16.9878 17.4015 17.572 18.1597 18.4256 20.0653 20.8285 20.8285 20.8285 20.8285 21.7358 21.9234 22.8425 22.8829 23.174 23.5958 23.5958 24.1615 24.2552 26.1635 26.2994 26.2994 26.3016 26.4162 26.4169 26.4379 26.4379 26.4924 26.5309 26.6106 26.7443 27.0143 27.7331 28.3336 28.3734 28.4451 28.4752 28.4752 28.5124 28.5536 28.632 28.72 30.0087 30.1658 30.3626 30.3782 31.4602 32.002 32.0956 32.0956 32.0956 32.0956 32.1578 32.282 32.282 32.3439 32.4796 32.4981 35.8728 36.1701 37.026 37.053 37.5447 37.573 38.4717 39.0068 41.7352 41.7912 42.0744 43.5214 45.253 45.7591 46.4115 48.7502 49.0226 50.8121 52.9644 53.6057 56.5314 60.5416 62.1959 63.0686 64.8146 67.0001 70.3898 
5.58333 9.04382 11.0984 12.6098 13.4167 13.4956 13.5326 13.7971 13.9286 14.3549 14.3549 15.352 15.352 15.352 15.352 15.3623 15.7782 15.8765 16.1883 16.219 16.4955 16.4955 16.5236 17.0995 17.178 17.7569 17.7569 17.7569 17.8133 17.8133 17.8691 17.8691 17.8691 18.0013 18.0279 18.066 18.0833 18.0833 18.111 18.1385 18.2485 18.2485 18.2485 18.5204 18.5204 18.6493 18.9167 19.1574 19.3651 20.1074 21.1087 21.9765 22.4296 22.5839 22.8511 23.174 23.174 23.5197 25.7566 27.1632 27.282 27.6407 28.3071 29.313 29.313 29.4354 31.1687 31.7052 33.1477 35.2202 35.4329 35.5215 37.727 38.142 38.6069 39.7807 40.5887 42.084 42.0967 43.6876 44.2496 44.2641 44.5392 46.9939 47.928 47.928 49.1774 49.1774 51.3323 52.1483 52.451 52.6502 54.5763 56.2377 57.1475 58.8066 59.8742 59.981 60.0753 60.2231 60.5343 64.0395 64.4394 65.9458 68.2049 69.3101 73.048 75.261 75.4375 82.9336 84.4214 84.7939 87.484 89.5161 91.2186 
15.5657 16.7827 18.7401 20.9942 32.1244 33.715 37.064 43.7236 44.4934 45.5256 45.6751 47.4553 48.5158 48.9269 52.1207 56.2198 56.2477 57.7548 65.2174 70.0329 70.2032 72.3831 78.0672 78.0843 80.8287 83.0234 86.9413 88.7693 89.096 89.6731 90.4074 92.843 94.4023 95.6521 101.944 105.576 106.302 107.195 112.104 126.055 127.218 128.118 128.315 133.148 134.545 137.275 138.205 138.383 141.055 142.478 144.346 156.572 156.752 159.566 159.922 159.922 160.923 160.923 161.91 163.162 165.268 166.529 167.462 168.399 169.523 170.031 171.868 171.911 173.884 174.169 178.246 179.867 180.332 183.223 185.169 189.183 189.545 191.355 193.22 193.255 195.165 195.384 196.017 196.924 198.961 199.375 202.229 202.918 204.625 205.168 205.267 206.799 213.551 216.041 216.52 217.735 219.838 220.33 223.235 223.652 224.67 228.45 228.99 229.012 229.516 234.624 236.965 237.186 238.301 238.301 239.004 240.453 241.101 242.318 242.318 
10.5541 10.8192 10.9964 11.6929 12.2942 12.9998 13.1605 13.349 13.349 13.428 13.4411 13.4761 13.4761 15.937 16.0787 16.1186 16.6962 17.3853 17.4699 17.497 17.7507 18.4136 19.2016 19.4938 20.6887 20.693 21.1795 21.6179 22.3495 22.5027 23.1503 23.8372 24.4029 24.4029 24.4885 24.7263 24.9992 26.1635 26.1635 27.0318 27.4789 28.4741 28.6792 29.0836 30.6546 31.9257 32.2041 32.3749 32.4405 33.2547 33.7175 33.7923 34.6998 34.6998 34.6998 34.8811 35.1579 35.1579 35.1579 36.6572 36.6572 38.6487 39.2052 39.3071 39.5192 39.8359 39.8359 39.8359 39.8359 40.8809 41.6354 42.0038 42.0038 43.7423 43.7687 44.2358 44.3284 45.9844 46.3807 46.9287 46.9939 47.2151 47.3234 47.4263 47.786 48.0261 48.839 49.255 49.4115 49.4293 49.4809 49.5808 49.6067 49.8448 50.0627 50.0627 50.6008 50.7681 50.7964 50.8653 50.9341 51.1988 51.5315 51.9974 52.1296 52.1872 52.302 52.4547 52.4547 52.4547 52.588 52.645 52.9858 53.1366 54.3224 
0 0 0 3.37002 4.47865 4.47865 6.24267 6.24267 6.24267 7.04033 7.55216 7.6176 7.93542 7.93542 7.93542 8.30501 8.30501 9.029 10.0935 10.4229 10.5183 10.754 10.8459 10.8813 11.2312 11.3607 11.4156 11.9436 12.0674 12.1545 12.1911 12.2334 12.5956 12.6312 12.8694 12.8694 13.1388 13.3566 13.4437 13.5179 13.738 13.989 14.0972 14.168 14.168 14.168 14.3782 14.7218 14.954 15.352 15.5633 15.8976 16.1472 16.6202 18.8455 20.2257 20.2759 20.2759 20.7032 20.8285 20.8285 21.2281 21.4079 22.5787 23.9122 23.999 24.8171 25.9307 26.4931 27.3245 28.3675 30.3076 31.1459 32.3833 32.9007 33.3532 33.6259 35.0756 35.1648 36.055 36.4971 39.8359 39.9399 39.9399 41.5327 42.594 43.5967 43.5967 44.1556 45.4161 47.695 49.1365 49.5521 52.0802 52.0919 52.1766 52.5197 53.0818 57.2805 57.5152 57.5474 58.2588 60.8314 61.3858 63.7418 65.1662 65.1894 67.613 68.2369 76.6029 76.6782 79.5325 81.8388 82.3382 85.2785 
15.209 15.4006 16.6302 18.7547 24.2475 28.4498 32.5048 32.9103 33.6555 37.0349 37.0349 37.9327 37.9327 37.9666 38.3232 38.689 39.8483 42.7223 45.3316 45.5364 46.3876 47.1557 47.9601 49.106 49.242 50.2822 51.02 52.3419 54.0897 55.4524 57.3954 57.8373 62.0359 65.7834 66.7543 68.4083 70.4104 71.1183 73.2813 74.9012 75.9204 78.1542 79.4315 79.5994 80.0322 80.6843 82.7045 83.3292 85.8326 87.3198 88.1916 89.0663 90.3002 91.3729 91.8489 93.189 95.1124 97.2629 97.6286 98.5327 99.8464 101.595 103.26 103.565 104.016 104.296 104.95 106.008 109.402 109.668 111.034 111.492 111.756 113.571 113.579 113.579 113.626 116.046 116.849 116.849 119.907 120.382 121.052 122.669 123.15 123.294 124.47 124.511 124.544 124.94 125.958 126.055 126.203 127.582 128.553 129.034 129.315 129.347 132.027 134.305 134.417 134.565 135.425 135.51 135.962 136.303 136.417 137.102 137.102 138.153 139.169 139.169 139.275 140.083 143.237 
235.266 244.369 272.564 284.588 286.174 303.572 318.882 366.529 368.683 375.912 388.165 391.214 398.735 399.847 401.621 404.287 405.921 407.376 407.676 414.649 418.012 418.52 421.952 422.318 424.511 427.373 428.681 429.424 429.877 429.927 431.071 431.961 432.311 433.173 434.227 434.469 437.372 437.516 437.652 440.485 440.757 442.183 442.236 442.361 444.858 446.009 446.202 446.418 451.122 451.253 452.121 453.033 456.224 459.895 460.994 462.649 464.212 466.274 469.559 470.088 471.923 472.101 473.019 475.445 480.568 481.509 484.076 489.647 489.965 491.036 493.252 493.295 494.99 496.212 496.649 499.264 500.329 500.407 502.146 502.146 502.689 502.689 504.3 505.007 510.316 510.898 512.949 513.201 513.471 515.875 516.265 517.178 519.421 519.946 520.125 521.616 522.809 523.993 527.625 528.869 529.173 530.186 530.927 531.342 531.467 532.402 532.658 534.974 535.026 537.752 537.885 538.218 539.679 542.344 542.579 
226.25 380.582 392.981 447.054 552.983 562.984 664.467 676.149 714.668 746.914 753.963 756.707 759.313 787.216 790.382 795.88 798.542 808.244 816.286 836.454 847.132 849.125 850.578 853.871 866.771 878.868 880.994 884.511 887.938 896.185 897.521 900.967 904.084 907.49 911.967 913.007 925.814 926.297 927.893 933.358 935.702 946.827 952.6 962.202 969.807 972.628 977.258 979.39 984.427 986.133 988.841 1005.88 1013.18 1016.96 1017.24 1018.18 1018.46 1021.54 1025.46 1026.61 1027.28 1039.86 1040.92 1041.25 1061.49 1061.7 1062.96 1065.77 1066.8 1068.02 1068.67 1073.72 1076.14 1077.67 1079.45 1091.58 1092.24 1094.82 1094.82 1095.83 1095.83 1096.94 1098.55 1100.38 1100.53 1100.7 1103.86 1104.45 1105.09 1105.97 1108.83 1109.05 1115.45 1123.22 1123.28 1126.26 1127.88 1130.24 1131.23 1132.69 1134.22 1134.33 1137.17 1137.34 1139.76 1141.52 1147.49 1148.66 1151.14 1151.34 1152.54 1155.01 1158.4 1158.6 1159.53 
17.7547 26.999 27.8662 28.236 29.2276 33.249 36.0581 37.5825 38.7933 41.409 43.6012 47.5854 55.5156 56.2477 56.571 58.4272 58.511 61.0651 63.9573 64.9069 66.683 75.3542 77.8979 79.4315 80.2847 80.5292 83.1944 86.5636 90.5599 90.9341 91.1425 93.1792 94.6985 94.9119 95.6273 96.6849 99.4164 107.054 108.336 111.046 111.046 111.572 112.052 112.052 112.73 114.19 116.924 118.076 119.794 119.925 120.068 122.381 123.137 123.433 123.783 124.112 126.373 131.37 133.926 138.006 138.232 140.292 141.062 141.894 142.196 142.222 142.658 143.338 144.614 146.366 150.22 150.693 151.327 151.814 152.62 154.224 154.558 155.765 156.733 163.777 163.895 166.532 166.599 166.704 168.889 170.928 173.044 173.943 173.954 174.998 175.766 179.049 179.404 179.414 179.721 179.757 184.22 186.824 187.559 188.519 188.824 188.858 188.858 191.418 192.693 192.693 192.844 193.179 195.26 196.028 198.217 198.487 199.039 199.443 199.599 
0 0 1.41421 1.41421 2.46221 2.82843 3.33333 3.74166 3.74166 3.74166 4.24264 5.19615 5.57773 5.57773 5.58547 5.74456 5.74698 6.55744 6.64812 7.00032 7.17103 7.34847 7.55719 7.625 8.00007 8.8459 9.89949 11.7112 11.7112 12.7833 13.048 14.168 14.168 14.168 14.168 16.5227 17.5039 17.5039 17.8569 17.9472 18.0659 18.0659 18.0659 18.2485 18.6112 18.6112 18.6112 18.8435 19.8714 20.8002 21.0742 21.8968 22.0284 24.2535 24.761 25.7694 27.0443 30.3726 30.4686 30.4686 32.0956 32.0956 33.6195 33.7253 34.934 34.9722 36.1046 36.1464 37.0617 37.985 39.2666 39.7185 40.9648 41.8639 43.469 44.1125 45.2017 45.3034 45.5251 46.7374 46.9794 48.4117 48.4647 50.1505 51.751 51.751 52.4547 54.3147 55.2236 55.2766 55.2766 55.6285 59.0678 59.0752 59.3949 63.7402 64.0115 64.6069 64.7866 68.8633 69.4084 69.5857 69.6278 70.3273 72.5188 75.7561 77.2987 78.9893 79.7237 86.3713 88.3292 88.5612 91.9842 94.0985 94.4151 
10.254 11.851 12.7943 13.9456 16.6183 16.8023 18.3946 19.0017 19.1103 19.6812 20.7693 20.8814 22.9116 23.6732 24.8429 26.8592 26.9123 27.2422 27.2496 28.1881 28.3075 28.8898 29.1119 31.2517 31.6168 33.8135 33.9024 34.245 35.2682 35.8432 36.2326 37.1521 37.1521 37.8623 38.1109 38.1109 40.9675 41.0914 41.5217 42.3656 43.3555 44.9021 44.9021 44.9256 46.9287 47.0713 47.0713 50.5538 51.0297 53.2025 53.3209 53.4057 54.2933 54.6186 55.9859 56.29 56.5877 58.4257 58.6556 59.6113 59.7678 60.2149 61.3298 61.4657 61.7259 62.2561 62.3012 62.4909 63.8029 65.4758 65.521 66.2151 66.6084 66.7116 67.6437 67.6437 68.1282 68.6545 70.3898 70.3898 70.4104 71.0368 73.4343 74.0001 74.3155 75.7325 76.3613 77.162 77.178 78.2494 78.7045 79.0391 79.9245 79.9245 79.9245 79.9495 79.9495 79.9495 80.2205 80.5376 80.9234 80.9234 85.1061 85.2785 85.2785 85.2785 85.2785 85.75 86.0744 87.0825 87.192 87.192 91.3951 91.6155 91.7241 
0 9.86103 9.88052 10.6331 11.137 11.6336 11.6336 13.0508 13.3375 13.4761 14.1642 14.3122 14.721 16.0196 16.0572 16.7879 17.0136 17.0727 17.475 17.7189 18.0323 18.7481 19.2261 19.765 20.0122 20.329 21.178 21.2161 21.3792 21.6019 21.6312 22.288 22.5247 23.5544 24.5152 25.7676 26.2994 26.2994 26.6044 26.8865 26.8865 28.0482 28.1781 30.0188 30.8145 31.0242 31.9326 32.2417 33.1932 34.0689 34.1082 35.7513 36.1731 36.4134 36.9894 37.4087 37.7019 37.7019 37.7019 38.2809 38.2809 38.2809 38.4686 38.4686 38.7363 39.4567 39.8921 41.5412 41.8673 42.3021 42.5865 43.5967 43.5967 43.5967 43.5967 44.8577 44.9021 45.9069 45.9069 46.8216 47.658 48.739 48.7728 49.0428 49.0662 49.1774 49.7509 50.0011 50.0122 50.0685 50.2835 50.9623 50.9657 50.9714 52.081 52.3089 52.4234 52.4234 52.4611 52.4834 52.653 52.7558 53.0221 53.8634 53.9464 55.0954 55.168 55.2042 55.2766 55.2766 55.2766 55.2947 55.358 55.3851 55.5293 
9.32097 10.779 11.4084 12.0957 12.6557 12.9998 13.1796 13.591 13.719 14.1191 14.2334 14.6101 14.721 14.721 15.8144 15.9121 16.0722 16.1577 16.2321 16.2321 17.8215 18.3586 18.3586 18.5658 18.5658 18.6253 19.6326 19.8999 20.3209 22.847 23.1291 23.4765 23.781 23.8568 24.1484 24.6466 24.7406 24.9832 25.7765 26.6702 27.1864 27.214 27.4874 28.216 28.2868 28.2868 28.2868 28.3574 28.3574 28.3574 28.4031 28.4968 28.6135 29.6191 29.6191 30.6534 31.175 31.9514 33.0052 33.3532 33.3532 33.3532 33.3532 34.6232 34.8867 35.7481 35.8243 35.8243 37.3118 37.727 38.4006 38.6809 38.7321 38.9444 39.5245 39.7629 40.3242 40.4002 40.4577 40.7971 41.1807 41.357 41.4512 41.9436 41.9902 42.0167 42.0259 42.1331 42.1331 42.5599 42.652 43.7172 43.7519 44.9017 45.2593 45.2593 45.2593 45.3034 45.3034 45.3034 45.3916 45.5236 45.5895 45.699 45.8803 48.4858 49.0005 50.1414 50.7204 51.3973 52.851 56.29 56.3577 56.4157 57.6863 
8.4024 9.029 9.029 9.029 9.029 9.04382 9.35744 9.35744 9.35744 9.93644 9.97806 9.97806 9.97806 10.1532 10.171 10.5184 10.5184 11.0759 11.0759 11.3803 12.025 12.1598 12.725 13.0616 13.0998 13.1044 13.2936 13.5967 13.9233 13.9237 14.3143 14.406 14.4095 14.4095 14.7181 14.7377 14.9737 15.2252 15.4877 15.5446 15.6099 15.9886 16.1454 16.5823 16.5823 17.5177 17.6315 17.6315 17.7577 17.7944 17.8569 17.8569 17.8569 17.8569 17.9006 18.1898 18.4675 18.9966 19.1539 19.3288 20.0554 20.831 20.831 21.4437 22.4125 22.9959 23.6197 25.5098 26.9671 27.4445 27.5396 28.1942 30.6534 30.6854 31.5523 32.7932 33.8369 35.1727 35.9527 35.9843 36.2225 39.1397 39.2052 40.0568 40.0568 41.8673 41.8673 43.0597 43.2971 44.0219 48.356 48.773 49.2385 51.2196 51.5453 51.9528 52.1156 52.3884 56.2077 56.3817 56.6491 56.7908 57.3464 58.039 60.2698 62.1174 65.1087 67.5607 67.7761 75.6007 76.6682 77.847 80.3238 81.8429 85.1061 
22.6411 26.999 30.118 30.9945 33.9115 34.5309 35.5115 36.5368 37.1276 38.5931 43.4347 46.0657 52.1207 53.932 54.1718 58.3005 59.3167 59.352 60.6185 63.5589 63.9261 70.7353 72.1034 73.5225 80.0322 80.7605 81.5571 84.331 84.8087 86.4656 86.6799 88.0766 92.7057 95.581 96.3074 96.8097 97.8457 107.634 108.175 108.902 112.149 112.149 113.16 113.16 114.613 115.094 115.42 115.476 118.056 120.248 121.58 121.814 122.678 123.326 125.627 126.213 126.652 129.853 134.221 135.727 136.718 136.936 137.699 137.779 140.955 142.169 142.647 144.505 146.558 147.591 148.528 151.293 152.522 152.804 153.486 154.538 155.357 159.438 159.444 161.337 161.429 166.738 168.37 168.883 170.167 170.848 173.716 174.431 175.811 176.197 176.74 177.592 181.709 182.045 182.095 182.192 186.879 188.733 188.806 189.414 190.237 191.146 191.146 191.518 193.842 194.269 194.824 194.824 197.867 199.14 200.713 201.04 201.718 202.074 202.511 
0 3.20632 4.47865 4.47865 4.47865 4.47865 4.58344 7.50823 7.84195 7.84195 7.84195 8.52266 8.61957 8.66328 8.94807 9.05828 9.11873 9.24642 9.24642 9.24642 9.38542 9.69743 9.70379 9.70379 10.5901 10.6997 10.8186 10.8236 10.9156 11.0021 11.0759 11.1871 11.4035 11.4035 11.6255 11.6408 11.7112 11.7112 11.7112 11.9611 12.0444 12.291 12.3754 12.6535 13.3441 13.7128 13.7532 13.8257 14.0411 14.1026 14.3588 16.4955 17.5681 18.9087 20.8206 20.9055 21.1442 21.825 21.825 23.5958 23.5958 23.7643 23.8603 24.5048 25.2002 26.175 26.6744 27.4783 28.352 29.7758 30.5637 32.8469 33.0931 34.7736 34.7943 35.8243 35.9044 36.4835 36.6113 36.8719 38.8497 42.0038 42.0152 42.0152 43.3198 44.3082 45.5087 45.9069 45.9069 46.0705 49.1942 50.7642 50.8182 52.3129 53.8237 54.1107 54.5826 55.3971 57.9862 59.5958 59.6165 60.3089 62.8222 63.8169 66.0867 67.1726 67.3428 69.5487 69.9779 78.268 79.0363 82.0402 84.2195 84.5005 87.192 
108.685 109.914 192.605 206.473 224.322 300.115 307.84 337.422 380.582 391.614 393.993 394.179 398.57 435.989 438.727 440.202 442.556 443.515 452.435 481.337 489.779 491.754 492.18 493.737 510.336 515.505 516.703 520.376 521.098 539.08 543.176 547.856 550.326 551.563 556.367 558.145 564.318 566.587 568.672 569.905 576.254 589.077 593.036 601.696 603.836 613.121 616.669 619.166 624.415 626.544 626.688 646.931 653.602 655.503 657.978 659.365 661.06 661.991 663.341 664.046 665.422 665.626 678.26 678.425 690.195 696.098 700.301 700.676 701.284 703.141 705.246 707.178 712.454 715.227 718.084 726.725 727.197 730.175 730.89 732.834 732.834 733.829 733.829 736.04 737.854 739.414 742.148 742.892 742.942 744.075 747.969 747.986 753.817 755.27 761.771 764.231 764.468 766.556 768.769 770.014 771.727 772.961 774.11 776.308 777.876 779.829 786.028 787.017 789.42 789.729 789.882 792.202 793.427 796.299 796.73 
